referrer,views_total,views_unique
github.com,80,22
Bing,31,2
Google,24,16
ustiugov.github.io,22,2
DuckDuckGo,10,2
youtube.com,6,1
yandex.ru,2,1
vhive-serverless.github.io,2,1
pkg.go.dev,2,1
ya.ru,1,1
