time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-27 00:00:00+00:00,208,51,284,17
2023-09-28 00:00:00+00:00,107,45,108,15
2023-09-29 00:00:00+00:00,117,56,270,13
2023-09-30 00:00:00+00:00,72,48,4,2
2023-10-01 00:00:00+00:00,65,36,20,7
2023-10-02 00:00:00+00:00,148,63,103,14
2023-10-03 00:00:00+00:00,291,67,275,18
2023-10-04 00:00:00+00:00,79,55,125,19
2023-10-05 00:00:00+00:00,77,52,91,11
2023-10-06 00:00:00+00:00,176,43,231,15
2023-10-07 00:00:00+00:00,22,21,10,5
2023-10-08 00:00:00+00:00,76,37,62,12
2023-10-09 00:00:00+00:00,202,68,200,17
2023-10-10 00:00:00+00:00,144,48,557,21
