referrer,views_total,views_unique
Google,117,36
github.com,50,17
homepages.inf.ed.ac.uk,12,4
githubmemory.com,10,2
Bing,10,1
youtube.com,6,3
ustiugov.github.io,2,2
DuckDuckGo,1,1
mail.google.com,1,1
bytemeta.vip,1,1
