time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-11 00:00:00+00:00,10,8,71,6
2024-08-12 00:00:00+00:00,41,10,117,9
2024-08-13 00:00:00+00:00,4,2,124,9
2024-08-14 00:00:00+00:00,85,11,274,12
2024-08-15 00:00:00+00:00,17,13,33,8
2024-08-16 00:00:00+00:00,3,2,27,6
2024-08-17 00:00:00+00:00,3,3,24,7
2024-08-18 00:00:00+00:00,11,11,86,6
2024-08-19 00:00:00+00:00,51,6,51,11
2024-08-20 00:00:00+00:00,60,9,129,13
2024-08-21 00:00:00+00:00,96,17,188,12
2024-08-22 00:00:00+00:00,171,16,216,12
2024-08-23 00:00:00+00:00,52,9,77,14
2024-08-24 00:00:00+00:00,1,1,17,7
