time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-15 00:00:00+00:00,1.0,1.0,8,3
2024-12-16 00:00:00+00:00,37.0,6.0,12,7
2024-12-17 00:00:00+00:00,124.0,27.0,13,9
2024-12-18 00:00:00+00:00,12.0,12.0,17,9
2024-12-19 00:00:00+00:00,2.0,1.0,15,9
2024-12-20 00:00:00+00:00,,,10,8
2024-12-21 00:00:00+00:00,,,9,5
2024-12-22 00:00:00+00:00,,,7,6
2024-12-23 00:00:00+00:00,237.0,12.0,102,8
2024-12-24 00:00:00+00:00,6.0,4.0,52,6
2024-12-25 00:00:00+00:00,52.0,7.0,29,8
2024-12-26 00:00:00+00:00,1.0,1.0,9,6
2024-12-27 00:00:00+00:00,5.0,3.0,7,4
2024-12-28 00:00:00+00:00,,,8,3
