referrer,views_total,views_unique
github.com,35,20
Google,18,16
homepages.inf.ed.ac.uk,6,2
t.co,4,4
com.google.android.gm,2,1
web.inf.ed.ac.uk,2,1
Bing,1,1
vhive-serverless.github.io,1,1
