time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-26 00:00:00+00:00,230,44,111,9
2026-01-27 00:00:00+00:00,206,59,40,4
2026-01-28 00:00:00+00:00,238,53,45,9
2026-01-29 00:00:00+00:00,189,41,92,4
2026-01-30 00:00:00+00:00,381,85,90,6
2026-01-31 00:00:00+00:00,17,16,16,7
2026-02-01 00:00:00+00:00,6,5,17,5
2026-02-02 00:00:00+00:00,311,71,67,9
2026-02-03 00:00:00+00:00,102,33,62,6
2026-02-04 00:00:00+00:00,69,48,12,6
2026-02-05 00:00:00+00:00,103,77,27,5
2026-02-06 00:00:00+00:00,36,35,13,9
2026-02-07 00:00:00+00:00,40,31,5,4
2026-02-08 00:00:00+00:00,46,32,6,4
