referrer,views_total,views_unique
Google,164,50
github.com,128,27
vhive-serverless.github.io,10,2
ustiugov.github.io,4,4
DuckDuckGo,3,1
cn.bing.com,2,2
Bing,2,2
youtube.com,1,1
