referrer,views_total,views_unique
github.com,70,15
Google,10,7
themoonlight.io,2,1
wx.mail.qq.com,2,1
Bing,1,1
DuckDuckGo,1,1
Yahoo,1,1
chatgpt.com,1,1
search.brave.com,1,1
