time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-03 00:00:00+00:00,6,4,161,19
2024-09-04 00:00:00+00:00,1,1,209,27
2024-09-05 00:00:00+00:00,9,6,64,12
2024-09-06 00:00:00+00:00,6,2,67,20
2024-09-07 00:00:00+00:00,1,1,17,5
2024-09-08 00:00:00+00:00,4,4,27,12
2024-09-09 00:00:00+00:00,56,5,69,12
2024-09-10 00:00:00+00:00,5,3,84,18
2024-09-11 00:00:00+00:00,79,7,100,17
2024-09-12 00:00:00+00:00,17,4,62,15
2024-09-13 00:00:00+00:00,2,2,77,14
2024-09-14 00:00:00+00:00,20,7,23,8
2024-09-15 00:00:00+00:00,7,6,1,1
2024-09-16 00:00:00+00:00,38,8,15,5
