referrer,views_total,views_unique
Google,24,9
github.com,10,5
yandex.ru,6,1
chatgpt.com,5,1
ustiugov.github.io,2,1
DuckDuckGo,1,1
vhive-serverless.github.io,1,1
cloudlab.us,1,1
