time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-30 00:00:00+00:00,182,87,2,2
2025-08-31 00:00:00+00:00,274,155,39,6
2025-09-01 00:00:00+00:00,788,245,21,5
2025-09-02 00:00:00+00:00,816,304,45,11
2025-09-03 00:00:00+00:00,478,218,15,5
2025-09-04 00:00:00+00:00,149,73,10,5
2025-09-05 00:00:00+00:00,37,17,34,9
2025-09-06 00:00:00+00:00,91,64,7,5
2025-09-07 00:00:00+00:00,277,118,17,6
2025-09-08 00:00:00+00:00,399,187,29,14
2025-09-09 00:00:00+00:00,298,150,18,6
2025-09-10 00:00:00+00:00,200,126,9,6
2025-09-11 00:00:00+00:00,218,123,7,7
2025-09-12 00:00:00+00:00,116,83,4,4
