time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-12 00:00:00+00:00,21.0,2.0,3,2
2024-02-13 00:00:00+00:00,,,124,3
2024-02-14 00:00:00+00:00,,,1,1
2024-02-15 00:00:00+00:00,3.0,2.0,13,3
2024-02-16 00:00:00+00:00,,,23,4
2024-02-17 00:00:00+00:00,2.0,2.0,51,4
2024-02-18 00:00:00+00:00,,,5,2
2024-02-19 00:00:00+00:00,18.0,3.0,2,1
2024-02-20 00:00:00+00:00,,,46,3
2024-02-21 00:00:00+00:00,1.0,1.0,29,4
2024-02-22 00:00:00+00:00,1.0,1.0,50,5
2024-02-23 00:00:00+00:00,,,80,3
2024-02-25 00:00:00+00:00,,,19,3
