referrer,views_total,views_unique
github.com,47,5
sigarch.org,5,3
vhive-serverless.github.io,2,1
Google,2,1
ustiugov.github.io,1,1
dhschall.github.io,1,1
Bing,1,1
yandex.ru,1,1
