referrer,views_total,views_unique
github.com,100,6
Google,79,7
cn.bing.com,4,3
Bing,3,3
DuckDuckGo,3,2
ustiugov.github.io,3,2
dhschall.github.io,2,1
vhive-serverless.github.io,1,1
