time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-29 00:00:00+00:00,20.0,3.0,28,1
2024-04-30 00:00:00+00:00,1.0,1.0,5,2
2024-05-01 00:00:00+00:00,1.0,1.0,2,2
2024-05-02 00:00:00+00:00,,,8,2
2024-05-03 00:00:00+00:00,,,25,4
2024-05-04 00:00:00+00:00,1.0,1.0,57,3
2024-05-05 00:00:00+00:00,,,11,2
2024-05-06 00:00:00+00:00,18.0,3.0,24,2
2024-05-07 00:00:00+00:00,,,8,1
2024-05-08 00:00:00+00:00,,,1,1
2024-05-09 00:00:00+00:00,27.0,6.0,48,4
2024-05-10 00:00:00+00:00,3.0,2.0,18,3
2024-05-11 00:00:00+00:00,1.0,1.0,8,3
