time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-07 00:00:00+00:00,,,8.0,7.0
2023-10-09 00:00:00+00:00,20.0,4.0,15.0,4.0
2023-10-10 00:00:00+00:00,17.0,1.0,,
2023-10-11 00:00:00+00:00,9.0,3.0,,
2023-10-12 00:00:00+00:00,1.0,1.0,39.0,2.0
2023-10-13 00:00:00+00:00,,,14.0,1.0
2023-10-14 00:00:00+00:00,1.0,1.0,,
2023-10-16 00:00:00+00:00,17.0,2.0,1.0,1.0
2023-10-17 00:00:00+00:00,,,10.0,3.0
2023-10-18 00:00:00+00:00,,,2.0,2.0
2023-10-19 00:00:00+00:00,,,2.0,2.0
2023-10-20 00:00:00+00:00,,,2.0,1.0
