time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-18 00:00:00+00:00,1.0,1.0,9,2
2023-03-19 00:00:00+00:00,1.0,1.0,42,4
2023-03-20 00:00:00+00:00,23.0,2.0,2,1
2023-03-21 00:00:00+00:00,1.0,1.0,5,1
2023-03-22 00:00:00+00:00,,,1,1
2023-03-23 00:00:00+00:00,2.0,1.0,6,3
2023-03-24 00:00:00+00:00,2.0,2.0,7,3
2023-03-25 00:00:00+00:00,,,8,2
2023-03-27 00:00:00+00:00,19.0,2.0,17,3
2023-03-28 00:00:00+00:00,,,4,2
2023-03-29 00:00:00+00:00,,,2,2
2023-03-30 00:00:00+00:00,1.0,1.0,9,2
2023-03-31 00:00:00+00:00,1.0,1.0,5,3
