time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-27 00:00:00+00:00,,,5,3
2023-04-29 00:00:00+00:00,,,1,1
2023-04-30 00:00:00+00:00,,,24,3
2023-05-01 00:00:00+00:00,19.0,2.0,3,3
2023-05-02 00:00:00+00:00,,,1,1
2023-05-03 00:00:00+00:00,,,9,3
2023-05-04 00:00:00+00:00,,,21,9
2023-05-05 00:00:00+00:00,2.0,2.0,21,8
2023-05-06 00:00:00+00:00,,,11,2
2023-05-07 00:00:00+00:00,1.0,1.0,5,4
2023-05-08 00:00:00+00:00,19.0,2.0,31,6
2023-05-09 00:00:00+00:00,1.0,1.0,4,4
2023-05-10 00:00:00+00:00,,,4,3
