time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-19 00:00:00+00:00,,,3.0,2.0
2023-05-20 00:00:00+00:00,2.0,1.0,1.0,1.0
2023-05-21 00:00:00+00:00,2.0,1.0,,
2023-05-22 00:00:00+00:00,25.0,3.0,4.0,3.0
2023-05-23 00:00:00+00:00,2.0,1.0,29.0,3.0
2023-05-25 00:00:00+00:00,,,2.0,2.0
2023-05-26 00:00:00+00:00,,,7.0,3.0
2023-05-27 00:00:00+00:00,2.0,2.0,,
2023-05-28 00:00:00+00:00,,,2.0,1.0
2023-05-29 00:00:00+00:00,21.0,4.0,3.0,2.0
2023-05-30 00:00:00+00:00,2.0,2.0,10.0,4.0
2023-05-31 00:00:00+00:00,1.0,1.0,61.0,4.0
2023-06-01 00:00:00+00:00,2.0,2.0,71.0,3.0
