time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-21 00:00:00+00:00,,,7.0,2.0
2023-02-22 00:00:00+00:00,3.0,1.0,23.0,3.0
2023-02-23 00:00:00+00:00,8.0,2.0,55.0,3.0
2023-02-24 00:00:00+00:00,,,9.0,4.0
2023-02-25 00:00:00+00:00,1.0,1.0,,
2023-02-26 00:00:00+00:00,,,1.0,1.0
2023-02-27 00:00:00+00:00,24.0,3.0,14.0,2.0
2023-02-28 00:00:00+00:00,,,7.0,1.0
2023-03-01 00:00:00+00:00,2.0,2.0,2.0,2.0
2023-03-02 00:00:00+00:00,10.0,7.0,49.0,7.0
2023-03-03 00:00:00+00:00,4.0,2.0,44.0,5.0
2023-03-04 00:00:00+00:00,1.0,1.0,3.0,1.0
2023-03-05 00:00:00+00:00,,,8.0,4.0
2023-03-06 00:00:00+00:00,19.0,2.0,3.0,3.0
