time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-28 00:00:00+00:00,6.0,2.0,1.0,1.0
2024-02-29 00:00:00+00:00,1.0,1.0,94.0,3.0
2024-03-01 00:00:00+00:00,2.0,2.0,11.0,3.0
2024-03-02 00:00:00+00:00,1.0,1.0,26.0,1.0
2024-03-03 00:00:00+00:00,,,1.0,1.0
2024-03-04 00:00:00+00:00,20.0,5.0,,
2024-03-05 00:00:00+00:00,,,8.0,3.0
2024-03-06 00:00:00+00:00,1.0,1.0,35.0,2.0
2024-03-07 00:00:00+00:00,1.0,1.0,43.0,4.0
2024-03-08 00:00:00+00:00,,,4.0,3.0
2024-03-09 00:00:00+00:00,1.0,1.0,2.0,2.0
2024-03-10 00:00:00+00:00,1.0,1.0,3.0,1.0
2024-03-11 00:00:00+00:00,21.0,2.0,6.0,2.0
2024-03-12 00:00:00+00:00,,,8.0,6.0
