referrer,views_total,views_unique
Google,57,9
vhive-serverless.github.io,18,4
Bing,6,2
DuckDuckGo,3,2
yandex.ru,1,1
chatgpt.com,1,1
github.com,1,1
dhschall.github.io,1,1
