time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-27 00:00:00+00:00,2,2,0,0
2026-02-28 00:00:00+00:00,0,0,1,1
2026-03-01 00:00:00+00:00,15,9,0,0
2026-03-02 00:00:00+00:00,34,8,1,1
2026-03-03 00:00:00+00:00,3,3,5,2
2026-03-04 00:00:00+00:00,2,2,1,1
2026-03-05 00:00:00+00:00,0,0,2,2
2026-03-06 00:00:00+00:00,0,0,1,1
2026-03-07 00:00:00+00:00,0,0,1,1
2026-03-08 00:00:00+00:00,2,2,1,1
2026-03-09 00:00:00+00:00,27,4,1,1
2026-03-10 00:00:00+00:00,2,2,1,1
2026-03-11 00:00:00+00:00,1,1,12,6
2026-03-12 00:00:00+00:00,4,3,3,1
