time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-20 00:00:00+00:00,1484,127,,
2022-08-21 00:00:00+00:00,495,113,20.0,4.0
2022-08-22 00:00:00+00:00,148,41,44.0,7.0
2022-08-23 00:00:00+00:00,190,57,32.0,6.0
2022-08-24 00:00:00+00:00,235,84,80.0,9.0
2022-08-25 00:00:00+00:00,430,101,30.0,4.0
2022-08-26 00:00:00+00:00,1342,121,190.0,10.0
2022-08-27 00:00:00+00:00,725,122,6.0,2.0
2022-08-28 00:00:00+00:00,1331,138,24.0,4.0
2022-08-29 00:00:00+00:00,1755,150,55.0,9.0
2022-08-30 00:00:00+00:00,838,134,43.0,5.0
2022-08-31 00:00:00+00:00,932,140,54.0,6.0
2022-09-01 00:00:00+00:00,684,135,19.0,5.0
2022-09-02 00:00:00+00:00,702,117,12.0,5.0
