time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-17 00:00:00+00:00,3056,152,139.0,10.0
2022-08-18 00:00:00+00:00,2257,152,96.0,13.0
2022-08-19 00:00:00+00:00,2497,123,68.0,9.0
2022-08-20 00:00:00+00:00,1601,128,,
2022-08-21 00:00:00+00:00,495,113,20.0,4.0
2022-08-22 00:00:00+00:00,148,41,44.0,7.0
2022-08-23 00:00:00+00:00,190,57,32.0,6.0
2022-08-24 00:00:00+00:00,235,84,80.0,9.0
2022-08-25 00:00:00+00:00,430,101,30.0,4.0
2022-08-26 00:00:00+00:00,1342,121,190.0,10.0
2022-08-27 00:00:00+00:00,725,122,6.0,2.0
2022-08-28 00:00:00+00:00,1331,138,24.0,4.0
2022-08-29 00:00:00+00:00,1755,150,55.0,9.0
2022-08-30 00:00:00+00:00,811,134,43.0,5.0
